deploymentID,locationID,locationName,latitude,longitude,coordinateUncertainty,deploymentStart,deploymentEnd,setupBy,cameraID,cameraModel,cameraDelay,cameraHeight,cameraDepth,cameraTilt,cameraHeading,detectionDistance,timestampIssues,baitUse,featureType,habitat,deploymentGroups,deploymentTags,deploymentComments
26c2dd25-c480-4747-bc99-6ac3e88ce3e9,ddf0ab27-7398-4793-95d6-1b8e7dd2af00,OH 4_2,-37.99086,177.020555,,2025-05-01T10:47:39+00:00,2025-05-22T09:52:21+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
278b603b-1d59-4235-a11f-ec8b63e28a20,43bfeaf6-a8b5-41b2-884b-763476be3ebc,MK 1_4,-37.969376,177.000965,,2024-02-02T09:55:01+00:00,2024-02-23T13:41:39+00:00,Hilary Sheaff,,,300,,,,,,,,,,Summer,,
27d5383d-3647-45fb-a491-f4b7e0d72c4a,da0b9e74-9bb6-4185-b930-042bb992aca3,KP 2_2,-37.955212,177.012832,,2024-11-01T12:46:02+00:00,2024-11-22T11:48:03+00:00,Thomas Armstrong,eb6b77f1-93b6-402e-a12a-4ae9e8e3f513,Browning-BTC-6DCL,300,,,,,,,,,,Spring,,
282be494-db19-48ce-bdd0-127d1c3a075e,e27f7e48-261a-4890-9d2b-12bbde60c42e,OH 2_4,-37.976528,177.034364,,2023-10-17T11:00:00+00:00,2023-11-07T10:09:39+00:00,Blair George,,,300,,,,,,,,,,Spring,,
28db3b86-d6ab-4750-8b8e-46215387d137,379e46d6-1b86-4de9-9760-0eea9c0513f7,OH 3_3,-37.980803,177.022395,,2025-01-08T10:29:00+00:00,2025-01-29T09:22:29+00:00,,,,300,,,,180,,,,,,Summer,,Alison Fear Deployed and Collected
29414277-ac9e-4f3d-8b80-22b122818bd5,a215b773-2c07-4478-81a8-a589068e6ee3,KP 3_2,-37.955428,177.003573,,2024-05-03T09:42:45+00:00,2024-05-24T10:39:39+00:00,Blair George,,,300,,,,,,,,,,Autumn,,
2a465b66-6acc-4335-b2cd-33a1ead77707,7d690824-4ff9-4b14-884b-23a0f44bee73,OH 1_1,-37.971868,177.024126,,2024-01-10T12:50:00+00:00,2024-01-31T09:15:00+00:00,Hilary Sheaff,,,300,,,,,,,,,,Summer,,Custom EXIF image added to record correct start/end date
2a93981b-2bd3-4612-ac3a-e0e8453cb8bd,33aa3368-09d1-4f75-964f-25087908ab3c,OH 3_1,-37.980652,177.01783,,2025-11-13T09:38:00+00:00,2025-12-04T07:08:01+00:00,Gaye Payze,,,300,,,,,,,,,,Spring,,Alison
2b424e70-2565-4c89-8737-c0c4ddc64195,2da84816-9255-4f55-a79e-c86b1ba93122,MK 1_1,-37.972594,177.006403,,2025-01-31T12:15:28+00:00,2025-02-21T07:10:40+00:00,Gaye Payze,,,300,,,,180,,,,,,Summer,,
2bda2561-de98-4a26-8696-61194b598207,f3ea63d1-daba-448f-a1bd-e3dca498255a,OH 4_3,-37.990415,177.022671,,2023-10-17T13:15:42+00:00,2023-11-07T10:12:38+00:00,Thomas Armstrong,,,300,,,,,,,,,,Spring,,
2e1bdd5b-0f20-4315-84ac-f2c490884838,bd0529eb-3148-4c46-8f9e-da68ffc2fd2e,MK 2_4,-37.979682,176.997475,,2025-08-15T10:02:18+00:00,2025-09-05T08:46:41+00:00,Gaye Payze,,,300,,,,,,,,,,Winter,,Alison
2f233fd1-53dc-4750-8817-2d4c489df762,33aa3368-09d1-4f75-964f-25087908ab3c,OH 3_1,-37.980652,177.01783,,2024-01-10T10:00:00+00:00,2024-01-31T08:36:39+00:00,Hilary Sheaff,,,300,,,,,,,,,,Summer,,Custom EXIF image added to record correct start date
2f51fda0-f89b-438f-a563-9560e4e9b4f4,a215b773-2c07-4478-81a8-a589068e6ee3,KP 3_2,-37.955428,177.003573,,2024-02-02T09:34:03+00:00,2024-02-23T12:38:37+00:00,Blair George,,,300,,,,,,,,,,Summer,,
304712c7-ee62-4095-b7b4-9aa97e856989,995c5199-b74e-4112-9689-91763a9f3ab9,KP 2_4,-37.953001,177.009267,,2025-05-02T09:22:37+00:00,2025-05-23T08:57:00+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
31437cfd-1cb7-4e5a-b6b8-2d919fb709a4,fff54d4f-0934-4881-a1d5-84223712fd3d,OH 2_2,-37.979596,177.037031,,2025-11-13T10:38:16+00:00,2025-12-04T08:48:07+00:00,Blair George,,,300,,,,,,,,,,Spring,,
319dcb6f-888a-4faa-bf09-34107a0d728f,4b204aa4-5311-4e07-9431-5389b83155e6,OH 1_4,-37.966774,177.026849,,2023-10-17T15:01:17+00:00,2023-11-07T11:58:25+00:00,Hilary Sheaff,,,300,0.30,,,,1.00,,,,,Spring,,
31ab61cd-d64b-46cc-b524-55cc91f92fb8,7d690824-4ff9-4b14-884b-23a0f44bee73,OH 1_1,-37.971868,177.024126,,2024-07-10T10:06:34+00:00,2024-07-31T11:04:58+00:00,Hilary Sheaff,,,300,,,,,,,,,,Winter,,
31ba03a9-45a4-49f7-9c28-7a96f1e021ef,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2025-11-14T13:03:07+00:00,2025-12-05T12:22:09+00:00,Thomas Armstrong,,,300,,,,,,,,,,Spring,,
33307d9c-5116-4c59-897d-dbc10a72f8e0,1d79af89-7dbb-4174-b7ab-9ed429ceafd5,KP 2_1,-37.95635,177.01453,,2026-02-12T11:59:43+00:00,2026-03-05T10:50:47+00:00,Thomas Armstrong,,,300,,,,,,,,,,Summer,,
33561289-caf1-4dd8-8ba4-960d1aff7008,905ba210-58da-4d25-b396-3e19060a0e2a,MK 1_2,-37.971503,177.004897,,2024-08-02T09:39:25+00:00,2024-08-23T13:32:21+00:00,Blair George,f69e8f94-1c96-44c4-a146-cb56cbb8e658,Browning-BTC-6DCL,300,,,,,,,,,,Winter,,
33e7d7f8-2ed9-4192-a7d9-205e0d6b9465,62a29d0e-ea64-4820-b369-053ba7964213,OH 1_3,-37.968095,177.026276,,2025-08-14T13:00:00+00:00,2025-09-04T10:46:02+00:00,Gaye Payze,,,300,,,,,,,,,,Winter,,
34092215-9ebd-4973-b665-36d576a547d8,91676316-1528-468f-9ff0-a30dcd616319,OH 4_1,-37.991131,177.018063,,2023-10-17T14:35:29+00:00,2023-11-07T09:25:51+00:00,Thomas Armstrong,,,300,,,,225,,,,,,Spring,,
34ce4676-dda5-4067-a1b5-92e2bef0c706,33aa3368-09d1-4f75-964f-25087908ab3c,OH 3_1,-37.980652,177.01783,,2024-04-10T09:46:18+00:00,2024-05-01T12:27:26+00:00,Hilary Sheaff,,,300,,,,,,,,,,Autumn,,
35069840-7b9f-4a89-ac1b-c931e1a308a5,aac31d23-c4e7-4114-ac4c-921562eff810,KP 3_3,-37.953579,177.004296,,2023-08-11T12:58:27+00:00,2023-09-01T11:40:45+00:00,Blair George,,,300,0.60,,,225,0.85,,,,,Winter,,"Camera bearing 193 degrees (SSW) Conditions: dry, super full moon on 31/8/23"
355ff907-5e99-4d0d-add8-f05116ba34d1,da0b9e74-9bb6-4185-b930-042bb992aca3,KP 2_2,-37.955212,177.012832,,2025-11-14T12:47:39+00:00,2025-12-07T08:52:17+00:00,Thomas Armstrong,,,300,,,,,,,,,,Spring,,
35c288c2-5adb-4a2d-a7db-9a24ad85f519,fff54d4f-0934-4881-a1d5-84223712fd3d,OH 2_2,-37.979596,177.037031,,2024-01-10T12:33:17+00:00,2024-01-31T10:51:43+00:00,Thomas Armstrong,,,300,0.35,,,,0.70,,,,,Summer,,
3645bc01-0745-46ad-8eb1-e352f82e58b5,da0b9e74-9bb6-4185-b930-042bb992aca3,KP 2_2,-37.955212,177.012832,,2024-02-02T12:56:40+00:00,2024-02-23T11:43:13+00:00,Thomas Armstrong,,,300,,,,,,,,,,Summer,,
37c012c7-ea03-48b4-bc7f-8bd4bf56abba,57ccd9bf-c3f0-45f9-8d7b-460157c366ed,MK 2_2,-37.981582,177.000893,,2024-02-02T12:28:41+00:00,2024-02-23T11:39:19+00:00,Hilary Sheaff,,,300,,,,,,,,,,Summer,,"Mark final sequence setup/pickup, I arrived 1 min later within camera sleep window so no trigger"
380d1571-04f6-43c1-be32-9d952c44eb21,1d79af89-7dbb-4174-b7ab-9ed429ceafd5,KP 2_1,-37.95635,177.01453,,2025-01-31T14:05:54+00:00,2025-02-21T11:25:27+00:00,Thomas Armstrong,,,300,,,,180,,,,,,Summer,S,
3897fc3b-b871-4b46-bf75-d6c26d36cfca,78346ada-7952-46a4-b54f-08ecdde63ccd,MK 2_3,-37.980599,176.999049,,2024-11-01T10:21:20+00:00,2024-11-22T09:00:05+00:00,,,,300,,,,,,,,,,Spring,,
39131198-cb12-4968-96a0-507ba74d9565,e27f7e48-261a-4890-9d2b-12bbde60c42e,OH 2_4,-37.976528,177.034364,,2025-08-14T10:52:36+00:00,2025-09-04T10:47:12+00:00,Blair George,4f07253b-8e5f-45dc-bb0b-b790521275c6,Browning-BTC-5PXD,300,,,,,,,,,,Winter,,Bait untouched
3abd5793-8e4a-4728-b541-5e202d4787a4,62a29d0e-ea64-4820-b369-053ba7964213,OH 1_3,-37.968095,177.026276,,2024-10-09T11:00:00+00:00,2024-10-30T11:15:12+00:00,Hilary Sheaff,4f07253b-8e5f-45dc-bb0b-b790521275c6,Browning-BTC-5PXD,300,,,,,,,,,,Spring,,
3d3ac972-1fc7-47a1-b270-466c5fb2c1dc,a215b773-2c07-4478-81a8-a589068e6ee3,KP 3_2,-37.955428,177.003573,,2026-02-12T10:04:06+00:00,2026-03-05T12:01:41+00:00,Blair George,,,300,,,,,,,,,,Summer,,
3f2b9a69-4832-4394-a213-a7d11c71a489,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2023-11-09T12:24:36+00:00,2023-11-30T09:08:06+00:00,Blair George,,,300,,,,225,,,,,,Spring,,
43d5954f-717c-4d31-b545-dc68a2dbea4f,c25c0812-6839-4362-babb-bd3fa80894f7,OH 2_1,-37.981091,177.038284,,2024-01-10T12:50:14+00:00,2024-01-31T11:26:46+00:00,Thomas Armstrong,,,300,0.60,,,,0.80,,,,,Summer,,
45943de5-f5c5-4ab8-b086-69ebb05ed34e,014a85a9-e84c-4ecf-9940-0250bb3a3095,OH 3_4,-37.980885,177.024662,,2025-08-14T11:39:00+00:00,2025-09-04T22:02:00+00:00,Gaye Payze,,,300,,,,,,,false,,,Winter,,Alison
46ebb1fc-eb40-46cf-bff3-0d23b97f512e,995c5199-b74e-4112-9689-91763a9f3ab9,KP 2_4,-37.953001,177.009267,,2025-01-31T09:46:34+00:00,2025-02-21T09:00:23+00:00,Thomas Armstrong,,,300,,,,180,,,,,,Summer,,
479a0261-a326-4ce7-8650-8201df2d731a,aac31d23-c4e7-4114-ac4c-921562eff810,KP 3_3,-37.953579,177.004296,,2024-08-02T13:37:10+00:00,2024-08-23T09:03:02+00:00,Thomas Armstrong,fc3d3a6d-a72d-45c5-b243-f2d1be123195,Browning-BTC-6DCL,300,,,,,,,,,,Winter,,
48137697-2890-4a1b-9d70-5a200dc6c3c0,995c5199-b74e-4112-9689-91763a9f3ab9,KP 2_4,-37.953001,177.009267,,2025-11-14T09:48:52+00:00,2025-12-05T09:46:48+00:00,Thomas Armstrong,,,300,,,,,,,,,,Spring,,
48c46b5b-f41a-41c6-8acf-fb7b1b872290,91676316-1528-468f-9ff0-a30dcd616319,OH 4_1,-37.991131,177.018063,,2025-01-08T09:45:49+00:00,2025-01-29T10:13:19+00:00,Thomas Armstrong,,,300,,,,180,,,,,,Summer,S,
493ca5fa-6596-42d9-b12a-1fcadb5f82e4,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2026-02-12T12:37:57+00:00,2026-03-05T11:29:11+00:00,Thomas Armstrong,,,300,,,,,,,,,,Summer,,
4988e429-f424-4f7f-a14a-da1a327139e4,833f6af4-2167-4d68-8f74-b21082ef993c,KP 1_1,-37.947987,177.018887,,2024-05-03T13:15:14+00:00,2024-05-24T11:12:14+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
4a987b90-49b0-4f47-835f-998e1d87dc3f,995c5199-b74e-4112-9689-91763a9f3ab9,KP 2_4,-37.953001,177.009267,,2024-05-03T10:47:48+00:00,2024-05-24T09:25:20+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
4b275730-3333-4f78-9b59-7172bb551879,014a85a9-e84c-4ecf-9940-0250bb3a3095,OH 3_4,-37.980885,177.024662,,2026-02-11T11:51:00+00:00,2026-03-04T13:17:58+00:00,Gaye Payze,,,300,,,,,,,,,,Summer,,Deployed Alison
4b65e2b1-341b-4294-b501-fa5787b01ac1,4b204aa4-5311-4e07-9431-5389b83155e6,OH 1_4,-37.966774,177.026849,,2025-05-01T13:39:00+00:00,2025-05-22T11:35:42+00:00,Gaye Payze,,,300,0.20,,,,,,,,,Autumn,,"Camera mounted quite low, approx 200mm height"
4c2d48f3-aa3d-4f58-81ac-d02749802cc4,fff54d4f-0934-4881-a1d5-84223712fd3d,OH 2_2,-37.979596,177.037031,,2024-04-10T11:57:24+00:00,2024-05-01T10:34:54+00:00,Blair George,,,300,,,,,,,,,,Autumn,,
4d035a7a-d6b0-4526-8a0d-373e068111f6,014a85a9-e84c-4ecf-9940-0250bb3a3095,OH 3_4,-37.980885,177.024662,,2024-04-10T11:26:02+00:00,2024-05-01T13:37:20+00:00,Hilary Sheaff,,,300,,,,,,,,,,Autumn,,
4d23edbc-da16-4cd2-8a69-e84ecd70ea16,ace80f19-800c-4846-8e9f-15908d9e3f7e,KP 1_4,-37.94456,177.013575,,2025-11-14T10:11:57+00:00,2025-12-05T10:05:56+00:00,Thomas Armstrong,,,300,,,,,,,,,,Spring,,
4d8780c1-7e4d-45e9-aa81-7321190dce33,379e46d6-1b86-4de9-9760-0eea9c0513f7,OH 3_3,-37.980803,177.022395,,2025-08-14T11:06:53+00:00,2025-09-04T09:34:00+00:00,Gaye Payze,,,300,,,,,,,,,,Winter,,Alison
4e97cac6-a1dd-46b7-9dbd-d3098031c0cd,5516cd98-98eb-4a0d-84f6-1d19715413ed,MK 1_3,-37.970345,177.002831,,2024-05-03T10:30:27+00:00,2024-05-24T09:10:26+00:00,Hilary Sheaff,,,300,,,,,,,,,,Autumn,,
5012860e-48fa-4d29-b96a-ada49338408e,379e46d6-1b86-4de9-9760-0eea9c0513f7,OH 3_3,-37.980803,177.022395,,2023-10-17T11:53:03+00:00,2023-11-07T09:43:56+00:00,Hilary Sheaff,,,300,0.50,,,,0.50,,,,,Spring,,
518fd610-47b4-4c96-b178-c3e87e29e1f2,ace80f19-800c-4846-8e9f-15908d9e3f7e,KP 1_4,-37.94456,177.013575,,2024-11-01T10:11:18+00:00,2024-11-22T09:10:31+00:00,Thomas Armstrong,0785165b-b13c-4a1e-beb9-67f379dfd910,Browning-BTC-6DCL,300,,,,,,,,,,Spring,,
51ebc855-bedd-4226-949f-7cba6dfdb3f7,ab3c9d0b-4aa1-4ded-80c6-b495365735db,OH 2_3,-37.978033,177.035673,,2024-10-09T11:07:04+00:00,2024-10-30T10:38:55+00:00,Blair George,,,300,,,,,,,,,,Spring,,
51fe0e05-5370-4eab-b7c9-11dfdfbea908,905ba210-58da-4d25-b396-3e19060a0e2a,MK 1_2,-37.971503,177.004897,,2025-05-02T10:08:03+00:00,2025-05-23T09:05:06+00:00,Gaye Payze,,,300,,,,,,,,,,Autumn,,
533b45a8-63f2-41bb-9c91-58f772558bf9,43bfeaf6-a8b5-41b2-884b-763476be3ebc,MK 1_4,-37.969376,177.000965,,2026-02-12T13:16:00+00:00,2026-03-05T13:16:01+00:00,Gaye Payze,,,300,,,,,,,,,,Summer,,"No images. Different model camera, was in 'setup' mode not 'on' mode."
54e67dee-80d1-478d-b298-80ae23fadf4b,bd0529eb-3148-4c46-8f9e-da68ffc2fd2e,MK 2_4,-37.979682,176.997475,,2023-11-09T09:23:22+00:00,2023-11-30T08:54:57+00:00,Hilary Sheaff,,,300,0.50,,30,180,0.90,,,,,Spring,,
558d7423-9f99-4dd5-8b23-a8570ae451b1,995c5199-b74e-4112-9689-91763a9f3ab9,KP 2_4,-37.953001,177.009267,,2024-08-02T09:29:39+00:00,2024-08-23T09:02:54+00:00,Thomas Armstrong,751aeccb-205d-4fc5-9c00-ba457b4ddd0a,Browning-BTC-6DCL,300,,,,,,,,,,Winter,,
57285523-6319-4737-9297-8423d048fe12,379e46d6-1b86-4de9-9760-0eea9c0513f7,OH 3_3,-37.980803,177.022395,,2024-07-10T11:00:00+00:00,2024-07-31T10:44:21+00:00,Hilary Sheaff,,,300,,,,,,,,,,Winter,,Rob
58184087-8a27-49d2-94ba-cb6dedf6b75a,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2023-08-11T16:44:37+00:00,2023-09-01T14:37:10+00:00,Hilary Sheaff,,,300,0.45,,,225,1.00,,,,,Winter,,"Camera bearing 220 degrees (SW) Conditions: dry, super full moon on 31/8/23"
583f4d9d-e455-4afb-a81e-26f9732125de,43bfeaf6-a8b5-41b2-884b-763476be3ebc,MK 1_4,-37.969376,177.000965,,2024-05-03T11:11:03+00:00,2024-05-24T09:49:19+00:00,Hilary Sheaff,,,300,,,,,,,,,,Autumn,,
587b3398-77c7-4816-9062-b3fa02837fab,c25c0812-6839-4362-babb-bd3fa80894f7,OH 2_1,-37.981091,177.038284,,2025-05-01T12:02:22+00:00,2025-05-22T10:51:01+00:00,Blair George,,,300,,,,,,,,,,Autumn,,Bait largely untouched
58ac0570-0496-41ad-b97e-a7c0a97e74a7,fe1cdff2-b824-4a9a-a7f3-241ea15479db,MK 2_1,-37.98268,177.002688,,2025-05-02T11:49:05+00:00,2025-05-23T11:00:08+00:00,Blair George,,,300,,,,,,,,,,Autumn,,
58bfcc86-e5ce-4224-ae30-d420b8562664,da0b9e74-9bb6-4185-b930-042bb992aca3,KP 2_2,-37.955212,177.012832,,2024-08-02T12:48:58+00:00,2024-08-23T12:15:21+00:00,Thomas Armstrong,4f07253b-8e5f-45dc-bb0b-b790521275c6,Browning-BTC-5PXD,300,,,,,,,,,,Winter,,
5914097a-46e4-4154-b787-7e49fe6ec80e,5516cd98-98eb-4a0d-84f6-1d19715413ed,MK 1_3,-37.970345,177.002831,,2025-11-14T09:17:49+00:00,2025-12-05T09:56:42+00:00,Gaye Payze,,,300,,,,,,,,,,Spring,,
59311018-0efc-4a56-b81d-bb796202ba13,c25c0812-6839-4362-babb-bd3fa80894f7,OH 2_1,-37.981091,177.038284,,2025-11-13T10:24:05+00:00,2025-12-04T08:35:33+00:00,Blair George,,,300,,,,,,,,,,Spring,,
596935c6-cd42-495f-8665-765225b647c2,a215b773-2c07-4478-81a8-a589068e6ee3,KP 3_2,-37.955428,177.003573,,2025-08-15T10:09:21+00:00,2025-09-05T11:30:45+00:00,Blair George,,,300,,,,,,,,,,Winter,,
5a8a1820-4cbd-4ea7-83e5-d9b90e22285f,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2024-08-02T13:09:56+00:00,2024-08-23T12:29:47+00:00,Thomas Armstrong,027da11c-ff88-42db-be3f-84411bcd7e0b,Browning-BTC-6DCL,300,,,,,,,,,,Winter,,
5ac5750d-46aa-43c5-8ec4-56d7e4eb56e5,ddf0ab27-7398-4793-95d6-1b8e7dd2af00,OH 4_2,-37.99086,177.020555,,2024-04-10T10:30:38+00:00,2024-05-01T09:54:37+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
5b5d0158-378e-4f26-8fa5-a47b9b159211,833f6af4-2167-4d68-8f74-b21082ef993c,KP 1_1,-37.947987,177.018887,,2025-08-15T11:30:26+00:00,2025-09-05T11:04:51+00:00,Thomas Armstrong,,,300,,,,,,,,,,Winter,,
5c286093-d7cc-437c-8af4-1ea7079b8000,ddf0ab27-7398-4793-95d6-1b8e7dd2af00,OH 4_2,-37.99086,177.020555,,2025-01-08T10:10:47+00:00,2025-01-29T10:40:58+00:00,Thomas Armstrong,,,300,,,,180,,,,,,Summer,S,
5c58358d-57ba-4ac7-ae71-f7f60d84c6f6,33aa3368-09d1-4f75-964f-25087908ab3c,OH 3_1,-37.980652,177.01783,,2023-10-17T10:34:20+00:00,2023-11-07T08:39:50+00:00,Hilary Sheaff,,,300,0.50,,,,0.95,,,,,Spring,,
5c78720b-906d-41c1-9b4d-25c22e0ed878,ecb9b699-88fd-4147-ac3a-602231586416,OH 4_4,-37.990332,177.024976,,2024-10-09T11:39:09+00:00,2024-10-30T11:15:41+00:00,Thomas Armstrong,fbc31a9c-9796-44f4-8618-971f2912e310,Browning-BTC-6DCL,300,,,,,,,,,,Spring,,
5ca1d237-2c01-402c-823b-5dc4963a3b81,a215b773-2c07-4478-81a8-a589068e6ee3,KP 3_2,-37.955428,177.003573,,2024-08-02T13:51:47+00:00,2024-08-23T09:22:18+00:00,Thomas Armstrong,769b1440-b8f8-4c63-ac35-f4163f2e9421,Browning-BTC-6DCL,300,,,,,,,,,,Winter,,
5d156047-a04b-422f-b355-312e83609176,7d690824-4ff9-4b14-884b-23a0f44bee73,OH 1_1,-37.971868,177.024126,,2025-05-01T11:30:00+00:00,2025-05-22T09:19:17+00:00,Gaye Payze,,,300,,,,,,,,,,Autumn,,
5dad6f28-8739-40d9-9276-bb208de02a0b,833f6af4-2167-4d68-8f74-b21082ef993c,KP 1_1,-37.947987,177.018887,,2026-02-12T11:02:00+00:00,2026-03-05T09:56:11+00:00,Thomas Armstrong,,,300,,,,,,,,,,Summer,,
5dca77b1-d579-4c7a-9240-e5ddf8e7d551,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2024-02-02T13:25:23+00:00,2024-02-23T12:00:36+00:00,Thomas Armstrong,,,300,,,,,,,,,,Summer,,
5e1f82fe-ff81-4e4c-bb75-374e161e2bd4,fe1cdff2-b824-4a9a-a7f3-241ea15479db,MK 2_1,-37.98268,177.002688,,2025-01-31T11:32:15+00:00,2025-02-21T10:07:43+00:00,,,,300,,,,180,,,,,,Summer,S,Alison Fear
5e6959c3-d324-4c9d-945c-995e95029eba,da0b9e74-9bb6-4185-b930-042bb992aca3,KP 2_2,-37.955212,177.012832,,2023-11-09T12:04:51+00:00,2023-11-30T09:36:34+00:00,Blair George,,,300,,,,180,,,,,,Spring,,
5ea5376d-98ca-4eea-abc9-41ae48fb7fe8,995c5199-b74e-4112-9689-91763a9f3ab9,KP 2_4,-37.953001,177.009267,,2024-11-01T09:40:55+00:00,2024-11-22T08:37:36+00:00,Thomas Armstrong,d448a4b9-287e-4ee8-984e-3764d17c0c28,Browning-BTC-6DCL,300,,,,,,,,,,Spring,,
5eb12db8-2065-4cf0-b781-9bb6db59bbe3,bd0529eb-3148-4c46-8f9e-da68ffc2fd2e,MK 2_4,-37.979682,176.997475,,2024-02-02T13:08:51+00:00,2024-02-23T12:14:41+00:00,Hilary Sheaff,,,300,,,,,,,,,,Summer,,
5f7006b6-d7a3-45d4-8e35-085dcffcfa4e,1fc9962b-1239-4484-991b-ce7eea04c459,OH 3_2,-37.980795,177.019702,,2025-01-08T09:33:05+00:00,2025-01-29T08:48:23+00:00,,,,300,,,,180,,,,,,Summer,S,Alison Fear deployed and picked up
5fb097dd-b279-4034-a4d9-379c66fe0379,ecb9b699-88fd-4147-ac3a-602231586416,OH 4_4,-37.990332,177.024976,,2025-08-14T11:39:00+00:00,2025-09-04T11:58:09+00:00,Thomas Armstrong,,,300,,,,,,,,,,Winter,,"Camera datetime wrong, EXIF data re-written"
5fd44f86-2774-4165-bce8-790929eb28cb,ddf0ab27-7398-4793-95d6-1b8e7dd2af00,OH 4_2,-37.99086,177.020555,,2023-10-17T13:50:26+00:00,2023-11-07T09:51:07+00:00,Thomas Armstrong,,,300,,,,,,,,,,Spring,,
606cb05f-c288-466a-ad4f-a8896a29b950,ab3c9d0b-4aa1-4ded-80c6-b495365735db,OH 2_3,-37.978033,177.035673,,2024-07-10T11:50:49+00:00,2024-07-31T10:15:22+00:00,Blair George,,,300,,,,,,,,,,Winter,,
61787cde-2f3e-45ae-84ff-bd040c6b6aa8,ddf0ab27-7398-4793-95d6-1b8e7dd2af00,OH 4_2,-37.99086,177.020555,,2024-10-09T10:53:13+00:00,2024-10-30T10:19:32+00:00,Thomas Armstrong,4f715db4-deaf-4a50-be12-a4b5c1390385,Browning-BTC-6DCL,300,,,,,,,,,,Spring,,
6394c522-447f-4834-a60d-65be49f49c34,4a1c9790-6e39-45d0-ba61-f0e06f84fadb,KP 3_1,-37.956977,177.002874,,2024-08-02T14:07:08+00:00,2024-08-23T09:45:05+00:00,Thomas Armstrong,e351b381-78d1-4437-9815-744ce795cf9e,Browning-BTC-5PXD,300,,,,,,,,,,Winter,,
63ff50bc-d9fa-4a86-ad7a-e0357b8e56c0,ace80f19-800c-4846-8e9f-15908d9e3f7e,KP 1_4,-37.94456,177.013575,,2023-11-09T09:44:48+00:00,2023-11-30T10:13:38+00:00,Blair George,,,300,,,,225,,,,,,Spring,,
6431372f-9720-49ca-a07f-ffaad51f9aac,91676316-1528-468f-9ff0-a30dcd616319,OH 4_1,-37.991131,177.018063,,2024-04-10T09:56:38+00:00,2024-05-01T09:30:33+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
663523e8-40f2-41cf-aaea-28b2484260f7,4a1c9790-6e39-45d0-ba61-f0e06f84fadb,KP 3_1,-37.956977,177.002874,,2023-08-11T13:40:49+00:00,2023-09-01T12:02:49+00:00,Blair George,,,300,0.50,,,225,0.85,,,,,Winter,,"Camera bearing 235 degrees (SW) Conditions: dry, super full moon on 31/8/23"
664b1d02-4979-4691-ae0b-3b74911a410a,62a29d0e-ea64-4820-b369-053ba7964213,OH 1_3,-37.968095,177.026276,,2023-10-17T15:47:04+00:00,2023-11-07T12:32:22+00:00,Hilary Sheaff,,,300,0.30,,,,1.00,,,,,Spring,,
66b21e15-3f41-4fe2-bcd9-d3592fc09aab,7d690824-4ff9-4b14-884b-23a0f44bee73,OH 1_1,-37.971868,177.024126,,2025-11-13T13:22:00+00:00,2025-12-04T11:13:50+00:00,Gaye Payze,,,300,,,,,,,,,,Spring,,
66f2ebca-6e04-44b4-84cb-f41cb0189c12,c3a4d1bc-7314-457d-a30c-6aac2c54dae7,KP 2_3,-37.954119,177.011066,,2024-05-03T15:29:02+00:00,2024-05-24T13:02:24+00:00,Thomas Armstrong,,,300,,,,,,,,,,Autumn,,
672c186c-ab1c-48e7-8f3d-da4b56f1f70f,26d0249d-c3cb-4a6d-ade3-89450af870b1,OH 1_2,-37.9699,177.02495,,2025-08-14T11:29:50+00:00,2025-09-04T09:36:00+00:00,Gaye Payze,,,300,,,,,,,,,,Winter,,
6746a589-a772-4c31-b4c8-6ffbcf2ee8b4,33aa3368-09d1-4f75-964f-25087908ab3c,OH 3_1,-37.980652,177.01783,,2024-10-09T10:16:15+00:00,2024-10-30T09:08:43+00:00,Hilary Sheaff,fbc31a9c-9796-44f4-8618-971f2912e310,Browning-BTC-6DCL,300,,,,,,,,,,Spring,,
6822a654-b4ef-41d7-a50f-14b854980e5f,2da84816-9255-4f55-a79e-c86b1ba93122,MK 1_1,-37.972594,177.006403,,2025-11-14T11:02:22+00:00,2025-12-05T09:19:04+00:00,Gaye Payze,,,300,,,,,,,,,,Spring,,
687fd4cc-a1fd-4c35-a52e-d523303e212c,ddf0ab27-7398-4793-95d6-1b8e7dd2af00,OH 4_2,-37.99086,177.020555,,2024-07-10T10:56:50+00:00,2024-07-31T10:00:08+00:00,Thomas Armstrong,,,300,,,,,,,,,,Winter,,
